Emociones,Promedio GSR,PromedioDevNeg,Potencia 1 GSR,Potencia 2 GSR,Potencia 3 GSR,Potencia 4 GSR,Potencia 5 GSR,Potencia 6 GSR,Potencia 7 GSR,Potencia 8 GSR,Potencia 9 GSR,Potencia 10 GSR,Freq1 GSR,Freq2 GSR,Freq3 GSR,Freq4 GSR,Freq5 GSR,Freq6 GSR,Freq7 GSR,Freq8 GSR,Freq9 GSR,Freq10 GSR,Promedio PS,DesviaciónE PS,PotEspecBandPS[0.1-0.2],PotEspecBandPS[0.2-0.3],PotEspecBandPS[0.3-0.4],Promedio Resp,Tiempo pro pap,Potencia 1 Resp,Potencia 2 Resp,Potencia 3 Resp,Potencia 4 Resp,Potencia 5 Resp,Potencia 6 Resp,Potencia 7 Resp,Potencia 8 Resp,Potencia 9 Resp,Potencia 10 Resp,Freq1 Resp,Freq2 Resp,Freq3 Resp,Freq4 Resp,Freq5 Resp,Freq6 Resp,Freq7 Resp,Freq8 Resp,Freq9 Resp,Freq10 Resp,Promedio Temp,PromedioDev Temp,PotEspecBandTemp[0-0.1],PotEspecBandTemp[0.1-0.2],Promedio HEOG,DesviaciónE HEOG,Energía HEOG,Promedio VEOG,DesviaciónE VEOG,Energía VEOG,Promedio ZEMG,DesviaciónE ZEMG,Energía ZEMG,Promedio TEMG,DesviaciónE TEMG,Energía TEMG,Pot Alpha O1,Pot Beta O1,Pot Gamma O1,Pot Alpha O2,Pot Beta O2,Pot Gamma O2,Pot Alpha C3,Pot Beta C3,Pot Gamma C3,Pot Alpha C4,Pot Beta C4,Pot Gamma C4,Pot Alpha F7,Pot Beta F7,Pot Gamma F7,Pot Alpha F8,Pot Beta F8,Pot Gamma F8,Pot Alpha T7,Pot Beta T7,Pot Gamma T7,Pot Alpha T8,Pot Beta T8,Pot Gamma T8,Pot Alpha P3,Pot Beta P3,Pot Gamma P3,Pot Alpha P4,Pot Beta P4,Pot Gamma P4
2.0,-2828.219547248449,0.0014923376698614092,5663.113439115822,2436.971225208067,899.5554913482298,469.7351536261927,368.17916893128853,356.8545132178854,326.57084282329265,266.3632722144515,161.982245205808,118.25487207500635,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.0784313725490196,0.1764705882352941,0.13725490196078433,0.39215686274509803,0.11764705882352941,253.13628349512507,402.16584882880124,42810513.97479031,20128423.089069344,5911510.269922278,-9790.368044599203,0.03128841425937308,19381.58676273362,4839.1986019034275,2840.891838971666,2482.0503123330955,2069.3659929000987,1304.9727466162283,1134.6414777256675,1066.0007980854143,1004.8896625245002,905.8483095236733,0.0,0.0196078431372549,0.0784313725490196,0.058823529411764705,0.09803921568627451,0.1568627450980392,0.1764705882352941,0.2549019607843137,0.19607843137254902,0.27450980392156865,0.0306860344495539,3.064155615138979e-07,3.958668299827896e-09,1.3476650447215793e-11,-66.46216943572725,61.911700832040154,53857819.131774455,-403.35742335541585,168.12599980163765,1246610137.8619223,98.12556547184464,76.18118897230534,100741402.59488921,232.931483089483,308.17415194958494,974162889.0815628,119363.72307379606,372203.2101434014,465771.9064660534,415824.5758484456,537629.8452630059,570656.1684785163,67108.90636516009,344590.83546597173,363235.04738428845,40621.313914434184,49040.07212875034,46234.85878959754,183550.96184011947,722533.6179754097,729996.4532080435,40910.918075589565,129466.80731240704,133629.5376160858,220918.61543314555,1382433.2337638992,1649699.160744126,10702.939981557292,53266.57895668024,47911.19249291665,40590.38158320156,110220.50113725843,107651.48600574375,41253.257846286906,102093.5936396801,90842.73064548365
1.0,-2460.156984664825,-0.8186533991785334,4853.313531643929,2406.1234240464178,1634.6875750741724,1500.8111307278477,801.2129237578074,603.5118734766781,568.3272967761962,422.9150515143761,414.51749741750183,366.72481551175457,0.0,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.11764705882352941,0.1568627450980392,0.0784313725490196,0.13725490196078433,0.19607843137254902,0.21568627450980393,,,7841336.965717201,2264589.711923288,1179805.1479239804,-1613.6466335081693,0.027778251090512542,3181.01922916996,504.6263649459646,427.5596714015217,314.9634016062878,220.26125205873012,167.98130350497027,157.91358679839558,138.73741935237456,130.62947185764443,123.16692518626961,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.11764705882352941,0.7450980392156863,0.37254901960784315,0.13725490196078433,0.1568627450980392,-0.062383698091702605,-2.7270984974737462e-05,6.794350165645843e-09,1.258860397508922e-11,-33.306670036921844,79.35397673666075,48348900.16466122,-349.50520400348944,118.24836084759269,888699479.7954346,-50.56443150081183,40.65622021903632,27480856.16005795,-318.41354595823515,76.46143050490643,700020526.9545304,117606.86353414471,219406.90658890098,198941.20941247043,788638.7293156243,689717.627090253,567057.5886083153,38054.180814052146,37464.35967643908,27121.69568791072,72839.15279631218,59624.105522190315,44251.679693461265,122143.19977632709,154618.56696970933,120759.97369813915,41081.5998417499,78957.14715615379,60462.07553429557,200745.48519144638,513432.05361128,505984.4792267816,7802.997322684414,22399.40877863127,13314.927927856292,53640.86712521749,71523.4167728819,48227.28048986299,55976.75673809748,86240.13795241795,60749.90271725791
2.0,337.61165322396374,0.011420894135249663,1108.4260136626945,892.7183008233212,664.4628573403132,656.2704459451639,493.15297602866605,429.9487925972863,408.48094635846905,271.2979214958311,252.5525031134512,237.28281939722783,0.0196078431372549,0.0392156862745098,0.0,0.058823529411764705,0.09803921568627451,0.11764705882352941,0.0784313725490196,0.1568627450980392,0.13725490196078433,0.19607843137254902,1150.5330068561218,1372.67625532247,4080773.858750038,574416.9032180436,321111.15708210226,-4198.027600411965,0.027715470364328438,8298.116947346036,1114.854235347522,1099.2293395867434,804.4812218701522,487.58056054713376,480.7499175959738,457.5307196083987,364.25333283558206,353.10848040074734,291.1338511898216,0.0,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.11764705882352941,0.0784313725490196,0.09803921568627451,0.1568627450980392,0.1764705882352941,0.13725490196078433,-0.13366755786170037,-2.206192042900065e-05,6.602901992807422e-08,1.5769176335283528e-11,110.91743828190242,98.81036852424947,144047938.45616627,-232.18384449699917,117.665667804507,442301682.98107624,28.40923250993861,29.95675120834368,11126920.086128617,273.61625587693874,119.0504302452445,581245680.8328065,110661.79543304491,134401.04948521103,78534.30375764884,663075.3409377341,616664.0619515615,541822.2477887099,29222.975005390188,32022.85139275075,24362.774402398434,58129.629077674566,59752.37941208137,45021.44456144428,104404.46579667181,131367.77575552216,87545.72797175359,43070.784829156015,57614.83251192171,31356.07141489957,168548.517012222,239970.49675528318,225033.33584392397,8926.263240646753,21214.515311449653,10448.730932029333,47536.44197584474,53302.486716390056,31301.4789202089,58906.533938540386,90107.77414155623,65513.72885783179
2.0,779.745012256398,0.012878499413760984,3453.399225651656,1739.5956983145231,1469.2632551605034,868.1492603846234,572.0077930103257,401.865633862052,393.7142643547995,356.4693379190987,240.67131299903534,236.0020604492049,0.0196078431372549,0.0392156862745098,0.0,0.058823529411764705,0.0784313725490196,0.11764705882352941,0.09803921568627451,0.13725490196078433,0.23529411764705882,0.29411764705882354,401.5118238574746,797.7649864054583,53790030.30457732,14028235.752429942,306642.86986184027,-3572.8575746933125,0.02834746941045606,7061.636248709994,1165.9489935179186,904.7317558185058,445.62820839724066,382.6461867650945,369.78199710509335,367.23385515747134,353.1322701306429,320.22156120232137,265.4797629394727,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.1568627450980392,0.37254901960784315,0.3529411764705882,0.0784313725490196,0.13725490196078433,0.27450980392156865,-0.10970478284072256,-3.2786465081987076e-05,4.157855064727378e-08,7.362506396171453e-12,107.92693178238655,104.84230245946036,147794775.095937,-150.232661286654,66.23538965545224,175975161.2626031,-11.632077733303959,43.18880933703429,13059776.34579976,6.799859142069997,45.615037705905834,13884858.523190178,126024.63374158036,350325.8150990141,415903.5049244377,357333.5285976822,593742.6753938716,561540.195594054,36347.031388583964,207370.40617300145,219728.7122938554,33356.52400271284,51317.96061108322,47745.67161736164,117561.34536723311,459596.9757773228,506183.3896172461,40301.07334341897,108578.96403372174,110404.67314339188,153231.62755931442,1073610.4374045527,1114199.8607244391,9356.1763727469,31888.61420460314,22535.511969185525,46979.583175208914,98385.83519010132,86783.01123237242,47786.431611183005,114116.44673659044,92740.54153371479
2.0,-5690.707873511163,-1.081545529559902,11268.300711022826,2358.363142686538,1724.2203055010425,1310.5140821129844,1088.6968231058327,762.6115924838053,576.7791397164619,553.2060059800109,496.3278704513947,462.15840181251684,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.13725490196078433,0.09803921568627451,0.19607843137254902,0.11764705882352941,0.1764705882352941,1415.7571496632881,1402.9940318628878,14219127.938877096,1272675.583718628,1368935.8904649843,-11699.104326061932,0.03133173076923077,23157.412168101306,1917.6429688709943,1161.0867751420642,1134.679567345583,656.2573554284166,641.7003241935632,618.7421907569693,613.2808622844318,584.6722105717671,481.1345927076618,0.0,0.0196078431372549,0.0392156862745098,0.11764705882352941,0.13725490196078433,0.09803921568627451,0.0784313725490196,0.2549019607843137,0.1568627450980392,0.43137254901960786,0.19578915759659393,2.2368335990514548e-05,1.441734949440778e-07,1.546703409436758e-11,15.428189361924234,84.07324542742542,47695785.06343185,-173.1642978363122,166.50911278918974,376738443.9086452,-78.28764448332909,70.10052096225685,72088954.13943365,-52.33553921166244,93.98977374091997,75549106.92539915,203866.09037850008,1069250.4709108435,1544430.8560099632,599917.2103789215,1442483.8681994278,1864774.1960146993,31479.07027186548,155404.19686731353,180482.26789513032,54478.2224405923,136022.85695903213,174019.45933921833,155031.81990145415,818785.3564726384,1171575.2722820689,67653.85057728857,336495.1040563202,435045.22098100465,203570.97134530643,1390289.6353052966,1779889.3559463737,15480.097916732873,70987.95694356586,59288.64323764125,63511.21020083186,227484.1114147922,284927.60339360364,61370.26098253673,178128.8742073282,196276.51087574376
2.0,-503.9449583655965,0.19703301799160336,1699.348449997033,1341.0427481882896,1067.2868404105654,960.7942148720579,869.7356956509484,668.2525245020713,455.02888751186686,419.9531222335779,373.82356487397556,309.86131026157636,0.0196078431372549,0.0392156862745098,0.0,0.09803921568627451,0.13725490196078433,0.11764705882352941,0.1764705882352941,0.23529411764705882,0.19607843137254902,0.3333333333333333,899.3554846087552,1373.7374761196018,125539399.04879604,17314093.491411936,8354640.726988302,-12474.241249733037,0.027670686141304347,24710.318637333665,3039.0566352232377,1893.0784188091106,1174.0665390022211,882.3264618280929,564.6776093226708,519.9021097971889,506.58594626884656,484.72977431353615,475.4300443827277,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.13725490196078433,0.1568627450980392,0.11764705882352941,0.19607843137254902,0.09803921568627451,-0.1820162029718527,-5.2856684361147935e-05,8.130528945324454e-08,8.4563143807632e-12,-44.51056898870417,91.8225203315396,67973230.79404055,-71.46271549632608,384.9186619141181,1000541964.2609984,-94.15185862147135,71.91553842663484,91629731.149131,-191.60977252367113,183.20357761962825,458773842.5266451,161628.27654348512,536646.953390292,753470.7557812544,642417.4592369716,1047451.9938266141,975128.7477724055,63748.1620608264,361383.3891734801,434391.77637857595,60738.80958554178,81851.12741869356,90483.04941328723,209882.09406462882,705839.8540952848,915787.4485557555,58542.26834641101,174745.57677522345,218332.4120760464,272908.110141341,1805336.4443854708,2123115.574353744,15078.424668668587,80202.98863770904,76416.49398337782,61909.82901374212,145055.79097942694,148568.47837559314,61916.30165345899,156395.7531870125,125354.70706246213
1.0,2638.3552587299287,0.0,5210.24893990178,1499.0004688899794,401.3281054109684,223.33640544700805,213.22969761635505,198.73607352705315,188.37624597361048,178.5136221788616,154.35951369211338,131.1052341594141,0.0,0.0196078431372549,0.0392156862745098,0.1568627450980392,0.1764705882352941,0.058823529411764705,0.19607843137254902,0.21568627450980393,0.13725490196078433,0.23529411764705882,755.0826436537135,1227.3211288146795,67876382.1309433,28330670.854501013,4033230.4087347575,-5070.9678532474,0.027362641053197207,10024.083629998973,1236.2054855540132,671.0851004424962,590.6729333492723,566.6176877178136,566.5384212318025,326.1882501720771,322.6247969868194,284.5619618596265,278.4220994896626,0.0,0.0196078431372549,0.0392156862745098,0.11764705882352941,0.09803921568627451,0.058823529411764705,0.13725490196078433,0.0784313725490196,0.3529411764705882,0.6862745098039216,0.04891680572110056,5.530800885325858e-05,1.0352726187053482e-08,2.054719273038751e-12,1.6029717241563004,75.25368062128952,36985597.98212789,-215.71586692166,77.14505182328806,342620084.14613104,142.26964655019256,76.12247204586357,169958327.94552222,-301.3839933252715,110.21227192701697,672247279.630861,130500.05851842214,179695.92243221498,116624.2377491463,711217.6424469188,694901.2100958576,512393.5969691132,30798.612985168602,62786.41354387369,50756.82662746219,64858.35800039202,64964.42164280817,41956.114539806935,144609.12870835254,252990.10469220762,197461.59946710547,48907.73106835975,68626.92083162763,37094.65735039154,171946.83422210024,425415.9066024561,376951.87117867725,8845.921002015284,20670.021481816482,9461.672180107811,50807.52215269951,67838.43172369053,38335.644335661214,60758.15582721967,76806.4324696847,46013.39196274427
2.0,2078.973299071573,1.8859091603595477,4092.737567372495,1492.0926881894613,940.0929674587411,721.4569205672972,536.3177480492504,337.13082862761274,232.22061818823587,226.0805159541485,165.25620953171665,138.01304717615136,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.13725490196078433,0.11764705882352941,0.1568627450980392,0.23529411764705882,903.7213213596752,1351.6303278163412,13939035.39716903,1766740.0230048897,1245237.8884407566,-2669.7611993852306,0.028406319676700112,5300.005269225982,948.5805430092711,718.8002414657429,389.0255706460854,386.41620298994553,281.08267240913136,203.03484119808016,184.33225754055397,136.14139829603045,134.94710770272835,0.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.058823529411764705,0.11764705882352941,0.09803921568627451,0.7254901960784313,0.13725490196078433,0.1568627450980392,0.17551735855944045,6.924991690214094e-05,6.83871828047261e-08,6.399331511608812e-12,-121.98034867657047,61.90805792371368,122150715.91120978,-174.6257352783685,107.13747806935535,273997045.5113205,-31.047550053876947,32.39338689383381,13142704.104816828,-84.88129613259802,87.66507747448834,97201921.57819507,101635.15842276752,188237.62798403122,176778.86087848802,1384585.8979665479,649312.0286753752,414027.26794979715,57949.80988345636,37172.434990657915,19977.143063272153,126531.63415266614,65817.53562368923,32731.97754135656,146836.79197560647,135937.41515603595,93274.66077965173,40127.10072702191,69997.21324314593,52640.41292974875,329591.6564429345,444457.4037824302,365853.8740094833,8312.46148663466,19535.619452608396,7443.131529218191,62678.65435119594,67767.52286755026,46847.815416060446,87969.84463838667,65196.679746600596,37990.6979213103
2.0,823.4712783325753,0.036276905759470485,1619.1885402948726,1468.4426008962987,669.0176665687692,657.9678783868433,588.5123638091698,398.2275205564345,328.280987749892,271.11429667545787,252.92196198724542,233.0839345286789,0.0,0.0196078431372549,0.058823529411764705,0.09803921568627451,0.0392156862745098,0.11764705882352941,0.0784313725490196,0.13725490196078433,0.19607843137254902,0.1568627450980392,1410.980833727888,1478.4148442937237,13075154.102078939,3386711.1944657476,2784318.5839567618,981.9913400160037,0.029771466121495328,2309.7418559839693,1982.372769936877,1183.2773606951544,891.1321230728672,580.7629588459497,545.4274924497414,538.616555133224,513.585069416907,417.15028531436354,370.6529627560892,0.0196078431372549,0.0,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.0784313725490196,0.37254901960784315,0.11764705882352941,0.21568627450980393,0.19607843137254902,-0.12141327250043883,-2.97223094668481e-05,4.1309566248834455e-08,4.919538582423575e-12,103.63383692703668,107.2083535657848,145140961.88874277,-212.6815157192703,236.6993460672187,661025329.3340199,-54.89445854134867,51.80533205948806,37191282.48645441,-69.660989735387,143.34473249482463,165813588.1051208,129996.21986599884,452362.35024373775,615434.1914064204,843456.8576019797,903555.2063428303,951600.5028410229,62708.16881069394,322617.68316439504,349715.8450741185,79467.88274502147,84240.72536068839,78491.65632265068,159186.13854946842,501488.16008046037,606458.4123444268,45606.29807157557,175646.0181174894,208503.4021494174,291681.2848376494,1539689.3652238168,1857816.6502982187,33789.166246997665,264383.07030034845,288841.544719743,53273.11345643608,119543.15830433398,129165.37773239247,77261.91346903914,220467.05426409477,238287.10123308917
1.0,5842.222829049489,7.0446163415071785,11495.819643351715,3337.7543454871497,1770.324470128431,1326.6592157017058,812.2213666194227,735.8946650435475,678.1532393892904,523.3516735654529,511.4491274208777,455.05803699975064,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.11764705882352941,0.1568627450980392,0.13725490196078433,0.1764705882352941,1019.1096365051499,1356.4737688642626,9544155.216743534,5551156.357269388,636109.3201013155,-3969.8358402968684,0.02779340561920349,7849.63494901685,922.1326486167254,621.9366046505786,452.35400250156175,335.3512300915898,318.74393513226767,229.76502174554676,225.2310233349769,211.44144643416743,175.06506146817696,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.1568627450980392,0.3529411764705882,0.7058823529411764,0.19607843137254902,0.37254901960784315,-0.27366040231093475,-7.216086473652296e-05,2.0953779817304975e-07,3.863390234824006e-12,69.90597721939717,89.9715438751287,84744696.61080681,91.21798785536731,86.67774579846485,103362739.09495611,-43.62384230311649,24.18208820516467,16240443.311324963,40.638764332310856,47.155269383930545,25296839.48205268,109628.74617752295,159534.99380537448,92355.47572341411,1204787.412244453,724937.4780436126,650757.6642889888,68185.91939064859,170785.64473244178,195124.44843640347,105212.23818046022,64291.98931933587,51811.11001092641,152713.9707890886,168935.3179019917,109071.54296959119,41034.166153244274,62176.104584491164,31328.32228851217,327930.4140220205,525261.4793787379,589203.5733576061,8036.511752525488,17536.02412384032,8176.543857504972,61447.15338743509,60244.023910153934,33117.68623843138,81590.64811033857,79144.79652667482,56161.005641816446
2.0,762.2435216479616,0.038375752084744016,1486.300564383948,718.7522177976069,463.3928670926316,297.24950576326864,284.01941262628293,267.97776072841503,192.2390629209178,188.7001443745788,175.85316084081407,172.9392639500519,0.0,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.23529411764705882,0.19607843137254902,0.11764705882352941,0.0784313725490196,0.0196078431372549,0.29411764705882354,909.942177293991,1348.847289790962,77251265.91842549,7922892.564081972,1152959.3453456291,-3769.5161899489103,0.03015837773830669,7741.8475577418385,3941.03366910902,2405.5648537891816,1267.726480134085,1253.184263848211,1176.781696466488,1108.993109997321,1078.368887908736,946.5637157241603,917.8502431346872,0.0,0.0196078431372549,0.0392156862745098,0.2549019607843137,0.058823529411764705,0.23529411764705882,0.13725490196078433,0.27450980392156865,0.1568627450980392,0.11764705882352941,-0.16225833729964179,-1.976380371764696e-05,9.855288414184872e-08,6.505646940675638e-12,4.949448958310317,53.14884929628467,18600212.294657897,-605.5293939256297,230.97789361708467,2741868588.369152,-30.099218664289378,66.2423081766032,34559273.496960536,18.512019639436893,194.04508161000956,248039118.97298872,137384.55740771972,308120.6970107143,312013.0390468865,1807230.4803789645,941926.6232689008,498344.87365730794,76881.93120938289,147135.93211806027,143743.5204643222,151086.6075461332,79647.96687856018,45683.12813556213,191562.8087112929,313050.5460949953,287884.84455772967,49973.50880537579,110600.51491688164,90065.394726144,432317.5589621042,1065679.3762959554,1112865.3206008093,9969.03449046376,36829.54669766385,26166.78443869371,86600.1079745261,98766.22015787997,68723.07612686537,124830.30246650537,120699.7181398935,71352.91452206655
2.0,-563.5440020744763,-0.0006129923391451094,2084.2696663260126,1137.6114353806913,900.843773866195,792.1848538517855,552.9014588168823,548.4582386382261,495.88313609141557,407.69156358046166,253.48949914567154,237.03208713978674,0.0196078431372549,0.0,0.0392156862745098,0.0784313725490196,0.09803921568627451,0.1568627450980392,0.1764705882352941,0.11764705882352941,0.13725490196078433,0.2549019607843137,900.1403949800755,1248.5595697088863,37638204.881366335,2505640.906638377,2464845.06173849,-1668.152918746596,0.03049726959904249,3250.402514436014,1869.5583891702925,1456.7913793144037,803.680564361736,636.7599157648184,515.0799683141195,443.9966857180712,419.1433163691062,381.7991035877077,356.2379821246973,0.0,0.0196078431372549,0.0784313725490196,0.1568627450980392,0.09803921568627451,0.058823529411764705,0.29411764705882354,0.23529411764705882,0.1764705882352941,0.37254901960784315,0.05298798516589218,2.4360037140354886e-05,7.802315418758961e-09,1.719003421759469e-11,-76.06413545590806,49.06907807210213,53487345.075269036,-280.92145166950615,269.74576494417335,990164688.0492038,101.66405177211084,43.091203930001555,79592191.38839419,94.7276081704218,145.2043976244054,196216253.286005,128623.36794251941,304560.0289001966,315221.4657378675,2038492.9163273263,1069820.3415071722,708092.7765292777,104036.5325098621,303793.5497597894,305367.29235942557,182921.80085722226,97254.25181246822,53177.47994142497,262369.48674378963,529801.8244240495,506424.3246740462,41491.638200516696,93685.2455146234,80547.92455431607,502181.46019260347,1291857.4130549163,1350894.8908150645,11574.792707435685,40463.235537498105,36052.69801860649,85215.21413730716,107244.14966683184,79133.80479200698,135376.1550747949,159076.42194033097,140650.97767095675
2.0,1723.0856172442443,1.836599632296263,3376.5256917805345,1199.1354887132404,1022.1156736305414,534.871795948354,442.2848541641667,335.4081863131808,333.1058069718943,320.3520280209171,239.51575418161536,211.50972076665232,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.21568627450980393,0.11764705882352941,0.13725490196078433,0.2549019607843137,0.1568627450980392,1240.5006401223047,1422.7571109914263,19673281.56212906,2865320.444287804,1344687.1365903073,-13229.415693056199,0.02882131228765572,26183.631253373187,2910.799864664638,1936.5732269154003,1128.4409478009925,1100.804191118044,902.2671981893668,729.2752062950642,566.1519170605628,534.4357307708855,525.7068566114054,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.13725490196078433,0.11764705882352941,0.1568627450980392,0.1764705882352941,0.08717443431589228,2.527928382489658e-05,1.8526632103023588e-08,1.4913687260718284e-11,71.53104123569092,51.50099958476007,50716311.51911317,-150.28675987695783,232.4017714387243,500023215.573855,-23.971755070548088,47.096655051350936,18231006.44705307,16.211587309167506,59.00248533524897,24441542.49981059,133494.23716048736,461478.5619735683,657342.9396154772,1634384.3683705172,977360.4381283054,832943.3864307906,86284.2503205749,287566.89796718437,318935.656599326,145463.11246019948,91349.99170800124,71789.62111013109,220792.99129812952,538405.4471774424,692699.4326979525,44879.05200834383,146332.36192242103,182271.5847419003,445985.02430986584,1579597.7927273787,1942919.7974929886,18418.16666127908,110502.46787525965,105720.45629014217,79448.26367610724,119369.35300052795,122852.92638626292,121572.01776418395,172675.63533591223,158623.1148718242
2.0,955.6136537329887,0.010235737847688142,1867.8410996898233,1810.0828129447204,808.4917487793508,540.3228068579141,333.5463681502503,320.6216557560016,213.93632965308126,188.42013752814808,178.53614499886444,141.53534723488755,0.0,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.0784313725490196,0.1764705882352941,0.19607843137254902,0.11764705882352941,0.13725490196078433,0.1568627450980392,1293.7237977897275,1377.735398646328,12839571.948821215,365488.9716851745,310622.558784979,-4412.512608317705,0.029135976830663615,8729.46495604267,1944.6261985932836,1075.4728511500298,419.5285911587042,329.46686669682214,297.260171709542,287.4718131934504,273.46374111964843,258.95784884444555,257.45785704438805,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.1568627450980392,0.1764705882352941,0.27450980392156865,0.19607843137254902,-0.19432655379102529,-4.948611318449452e-05,1.0439007160935774e-07,1.7347051413943093e-11,34.771827026609884,71.95236410264873,41689261.49006841,8.75704953615384,112.6495258285582,83340375.15326206,-11.817188642789809,51.461496873208254,18199617.536048036,-173.28424246767557,180.33663550674675,408318114.61989796,138628.94701334625,398619.45021738217,480695.378611166,1304638.2908697585,878083.6040060956,694572.0771204481,57197.66938997429,66891.82636037144,48905.99277464917,108460.07144142421,78155.73334906861,55735.57524840912,159521.49119943427,290057.3250566516,309804.2803094355,55028.60874502679,141568.7014966414,137045.03018354494,358672.43890861055,1034122.1320761755,962818.6490138848,10457.459816276023,29277.020221829367,17580.473112705884,70640.70418837991,114030.48942242372,101820.0128068656,94648.05886622684,91555.34795885577,69465.82078344296
2.0,-1726.7457060510521,-0.0006490398333672401,3463.90842510156,1651.751734971902,887.6690928568704,643.1759112102736,595.3213570456616,555.5293982835385,451.74241584995957,445.08407123877396,365.25635780545457,272.6647689282091,0.0,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.11764705882352941,0.0784313725490196,0.1568627450980392,0.0196078431372549,0.21568627450980393,0.2549019607843137,485.75906207434593,931.4159482960423,34156909.3279673,4043249.762647081,3974741.70898482,-3636.3453077980694,0.027531570772555376,7160.960029595541,3912.6560891000495,2559.7332270076045,2144.629717748491,1721.0154019617987,1496.1064749569416,1271.443816825462,1168.8174242564573,1013.2258474925421,892.644940723466,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.11764705882352941,0.13725490196078433,0.1568627450980392,0.1764705882352941,0.02427174777705952,3.9374399654535885e-05,5.694424270575497e-09,1.3825870477085956e-11,-3.7393562186062255,87.34636074408797,49895916.22764358,-129.3691840206222,72.8993354453833,143946962.3052218,-176.52179010063665,45.412836916412154,216874966.39918277,-166.10927391605992,220.19424461279436,496635853.8646411,100913.57044558015,161130.26098720566,107550.7068139296,546113.7297804703,438029.51692563057,280458.38576483773,31797.51435423917,84795.80912407636,81589.53684425795,52421.2631244384,40807.98952492319,23757.571461959094,130573.60622113958,265046.2060994008,226920.1656853458,37135.82445317912,67287.55138329063,32672.89946125505,140696.59234937734,392830.25707988563,355808.23870612547,8049.851035920751,18728.29832032249,9065.983250895746,41794.554841964564,58192.32906116574,30867.589505072232,43576.50780680518,60668.96762102036,32812.49939856909
1.0,3938.902342390072,0.0,7755.652831417347,1388.3177490669925,1310.455663957788,964.9488466792637,587.715182701237,364.17137555134576,281.5421953792822,277.60207026705234,255.8229818526688,246.8668282340985,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.13725490196078433,0.1568627450980392,0.1764705882352941,0.0784313725490196,0.21568627450980393,427.7922391212491,794.8684076270753,107930749.32501513,11356743.379568534,1220409.774732315,-1103.018187276471,0.02729144349223353,2177.4276353315636,700.9318323348401,325.41638535391684,244.67725434744395,206.55275136936788,200.82512927672528,198.59254475322336,197.20116258728703,174.78639911491058,169.44130925524578,0.0,0.0196078431372549,0.058823529411764705,0.0784313725490196,0.3529411764705882,0.3333333333333333,0.37254901960784315,0.11764705882352941,0.7058823529411764,0.13725490196078433,-0.08477572118323742,-3.4471750670313517e-05,1.681323481157632e-08,7.768815956527999e-12,-49.762282630458294,74.03538355890444,51946708.78165676,81.18531069773927,92.97555227660877,99457396.18632607,132.7687306266224,41.391812992907575,126256860.00221038,-248.09135761309122,151.24388314631975,551120093.3741696,52175.75232148762,144467.26574837253,126238.39333141451,760582.3566045507,428481.85739044927,309859.2475072192,43677.310951583815,87496.39709826902,83927.70722687236,77329.43353738725,40434.05717120831,24649.645556375486,107052.4852904903,131068.95072276404,102082.72527258412,27471.55460082107,58017.76121184656,36023.60290497577,193453.1990895234,314716.11969702336,308101.0750171056,7220.024892548725,17295.428463068503,7457.855378650801,31363.72394496751,53304.75121818687,32541.031019370414,50107.06924724372,49956.75090086296,31244.493083592166
